#No.: ETA value [eV], spt, dt
No.6022: 0.169101, 21.199999999999985, 38.0
No.6023: 0.168484, 21.399999999999984, 38.0
No.6024: 0.167864, 21.599999999999984, 38.0
No.6025: 0.167209, 21.799999999999983, 38.0
No.6026: 0.166677, 21.999999999999982, 38.0
No.6027: 0.16608, 22.19999999999998, 38.0
No.6028: 0.165531, 22.39999999999998, 38.0
No.6029: 0.165003, 22.59999999999998, 38.0
No.6030: 0.16449, 22.79999999999998, 38.0
No.6031: 0.163954, 22.99999999999998, 38.0
No.6032: 0.163459, 23.199999999999978, 38.0
No.6033: 0.163005, 23.399999999999977, 38.0
No.6034: 0.162642, 23.599999999999977, 38.0
No.6035: 0.162307, 23.799999999999976, 38.0
No.6036: 0.161956, 23.999999999999975, 38.0
No.6037: 0.161696, 24.199999999999974, 38.0
No.6038: 0.161507, 24.399999999999974, 38.0
No.6039: 0.161404, 24.599999999999973, 38.0
No.6040: 0.16137, 24.799999999999972, 38.0
No.6041: 0.161431, 24.99999999999997, 38.0
No.6042: 0.161671, 25.19999999999997, 38.0
No.6043: 0.16206, 25.39999999999997, 38.0
No.6044: 0.162712, 25.59999999999997, 38.0
No.6045: 0.163463, 25.79999999999997, 38.0
No.6046: 0.164162, 25.999999999999968, 38.0
No.6047: 0.164888, 26.199999999999967, 38.0
No.6048: 0.16561, 26.399999999999967, 38.0
No.6049: 0.166308, 26.599999999999966, 38.0
No.6050: 0.167108, 26.799999999999965, 38.0
No.6051: 0.167868, 26.999999999999964, 38.0
No.6052: 0.168562, 27.199999999999964, 38.0
No.6053: 0.169313, 27.399999999999963, 38.0
No.6054: 0.170086, 27.599999999999962, 38.0
No.6055: 0.170833, 27.79999999999996, 38.0
No.6056: 0.171601, 27.99999999999996, 38.0
No.6057: 0.17237, 28.19999999999996, 38.0
No.6058: 0.173127, 28.39999999999996, 38.0
No.6059: 0.173883, 28.59999999999996, 38.0
No.6060: 0.17468, 28.799999999999958, 38.0
No.6061: 0.175418, 28.999999999999957, 38.0
No.6062: 0.176186, 29.199999999999957, 38.0
No.6063: 0.176942, 29.399999999999956, 38.0
No.6064: 0.177701, 29.599999999999955, 38.0
No.6065: 0.178444, 29.799999999999955, 38.0
No.6066: 0.179207, 29.999999999999954, 38.0
No.6067: 0.179924, 30.199999999999953, 38.0
No.6068: 0.18063, 30.399999999999952, 38.0
No.6069: 0.181356, 30.59999999999995, 38.0
No.6070: 0.182106, 30.79999999999995, 38.0
No.6071: 0.182815, 30.99999999999995, 38.0
No.6072: 0.183524, 31.19999999999995, 38.0
No.6073: 0.184205, 31.39999999999995, 38.0
No.6074: 0.1849, 31.599999999999948, 38.0
No.6075: 0.185588, 31.799999999999947, 38.0
No.6076: 0.186272, 31.999999999999947, 38.0
No.6077: 0.186932, 32.199999999999946, 38.0
No.6078: 0.187597, 32.39999999999995, 38.0
No.6079: 0.188259, 32.599999999999945, 38.0
No.6080: 0.188888, 32.79999999999994, 38.0
No.6081: 0.189528, 32.99999999999994, 38.0
No.6082: 0.190145, 33.199999999999946, 38.0
No.6083: 0.190744, 33.39999999999994, 38.0
No.6084: 0.191371, 33.59999999999994, 38.0
No.6085: 0.191945, 33.79999999999994, 38.0
No.6086: 0.192534, 33.99999999999994, 38.0
No.6087: 0.193122, 34.19999999999994, 38.0
No.6088: 0.193685, 34.399999999999935, 38.0
No.6089: 0.194224, 34.59999999999994, 38.0
No.6090: 0.19477, 34.79999999999994, 38.0
No.6091: 0.1953, 34.999999999999936, 38.0
No.6092: 0.195832, 35.19999999999993, 38.0
No.6093: 0.196367, 35.399999999999935, 38.0
No.6094: 0.196897, 35.59999999999994, 38.0
No.6095: 0.197357, 35.79999999999993, 38.0
No.6096: 0.197806, 35.99999999999993, 38.0
No.6097: 0.198317, 36.19999999999993, 38.0
No.6098: 0.198798, 36.399999999999935, 38.0
No.6099: 0.199276, 36.59999999999993, 38.0
No.6100: 0.199718, 36.799999999999926, 38.0
No.6101: 0.200167, 36.99999999999993, 38.0
No.6102: 0.200645, 37.19999999999993, 38.0
No.6103: 0.201063, 37.39999999999993, 38.0
No.6104: 0.201504, 37.59999999999992, 38.0
No.6105: 0.201924, 37.799999999999926, 38.0
No.6106: 0.202346, 37.99999999999993, 38.0
No.6107: 0.202765, 38.199999999999925, 38.0
No.6108: 0.203097, 38.39999999999992, 38.0
No.6109: 0.203486, 38.59999999999992, 38.0
No.6110: 0.203868, 38.799999999999926, 38.0
No.6111: 0.204222, 38.99999999999992, 38.0
No.6112: 0.204588, 39.19999999999992, 38.0
No.6113: 0.204902, 39.39999999999992, 38.0
No.6114: 0.20516, 39.59999999999992, 38.0
No.6115: 0.205505, 39.79999999999992, 38.0
No.6116: 0.205808, 39.999999999999915, 38.0
No.6117: 0.206049, 40.19999999999992, 38.0
No.6118: 0.20633, 40.39999999999992, 38.0
No.6119: 0.206578, 40.599999999999916, 38.0
No.6120: 0.206865, 40.79999999999991, 38.0
No.6121: 0.207097, 40.999999999999915, 38.0
No.6122: 0.207337, 41.19999999999992, 38.0
No.6123: 0.207532, 41.39999999999991, 38.0
No.6124: 0.207749, 41.59999999999991, 38.0
No.6125: 0.207981, 41.79999999999991, 38.0
No.6126: 0.208184, 41.999999999999915, 38.0
No.6127: 0.208341, 42.19999999999991, 38.0
No.6128: 0.208509, 42.399999999999906, 38.0
No.6129: 0.208712, 42.59999999999991, 38.0
No.6130: 0.208842, 42.79999999999991, 38.0
No.6131: 0.209011, 42.99999999999991, 38.0
No.6132: 0.209157, 43.1999999999999, 38.0
No.6133: 0.20929, 43.399999999999906, 38.0
No.6134: 0.209432, 43.59999999999991, 38.0
No.6135: 0.209556, 43.799999999999905, 38.0
No.6136: 0.209705, 43.9999999999999, 38.0
No.6137: 0.209832, 44.1999999999999, 38.0
No.6138: 0.209927, 44.399999999999906, 38.0
No.6139: 0.209994, 44.5999999999999, 38.0
No.6140: 0.210111, 44.7999999999999, 38.0
No.6141: 0.21015, 44.9999999999999, 38.0
No.6142: 0.210228, 45.1999999999999, 38.0
No.6143: 0.210347, 45.3999999999999, 38.0
No.6144: 0.210394, 45.599999999999895, 38.0
No.6145: 0.210452, 45.7999999999999, 38.0
No.6146: 0.2105, 45.9999999999999, 38.0
No.6147: 0.210473, 46.199999999999896, 38.0
No.6148: 0.210522, 46.39999999999989, 38.0
No.6149: 0.210598, 46.599999999999895, 38.0
No.6150: 0.210568, 46.7999999999999, 38.0
No.6151: 0.210551, 46.99999999999989, 38.0
No.6152: 0.210549, 47.19999999999989, 38.0
No.6153: 0.210592, 47.39999999999989, 38.0
No.6154: 0.210513, 47.599999999999895, 38.0
No.6155: 0.210485, 47.79999999999989, 38.0
No.6156: 0.210456, 47.999999999999886, 38.0
No.6157: 0.210377, 48.19999999999989, 38.0
No.6158: 0.210304, 48.39999999999989, 38.0
No.6159: 0.210211, 48.59999999999989, 38.0
No.6160: 0.210109, 48.79999999999988, 38.0
No.6161: 0.210007, 48.999999999999886, 38.0
No.6162: 0.209884, 49.19999999999989, 38.0
No.6163: 0.209725, 49.399999999999885, 38.0
No.6164: 0.209572, 49.59999999999988, 38.0
No.6165: 0.20936, 49.79999999999988, 38.0
No.6166: 0.209163, 49.999999999999886, 38.0
No.6167: 0.208982, 50.19999999999988, 38.0
No.6168: 0.208705, 50.39999999999988, 38.0
No.6169: 0.208465, 50.59999999999988, 38.0
No.6170: 0.208167, 50.79999999999988, 38.0
No.6171: 0.207873, 50.99999999999988, 38.0
No.6172: 0.207559, 51.199999999999875, 38.0
No.6173: 0.207181, 51.39999999999988, 38.0
No.6174: 0.206791, 51.59999999999988, 38.0
No.6175: 0.206405, 51.799999999999876, 38.0
No.6176: 0.205933, 51.99999999999987, 38.0
No.6177: 0.205449, 52.199999999999875, 38.0
No.6178: 0.204955, 52.39999999999988, 38.0
No.6179: 0.204367, 52.59999999999987, 38.0
No.6180: 0.20382, 52.79999999999987, 38.0
No.6181: 0.203206, 52.99999999999987, 38.0
No.6182: 0.2025, 53.199999999999875, 38.0
No.6183: 0.201803, 53.39999999999987, 38.0
No.6184: 0.201059, 53.599999999999866, 38.0
No.6185: 0.20027, 53.79999999999987, 38.0
No.6186: 0.199442, 53.99999999999987, 38.0
No.6187: 0.198561, 54.19999999999987, 38.0
No.6188: 0.197607, 54.399999999999864, 38.0
No.6189: 0.196593, 54.599999999999866, 38.0
No.6190: 0.195575, 54.79999999999987, 38.0
No.6191: 0.194485, 54.999999999999865, 38.0
No.6192: 0.193293, 55.19999999999986, 38.0
No.6193: 0.192092, 55.399999999999864, 38.0
No.6194: 0.190791, 55.599999999999866, 38.0
No.6195: 0.189405, 55.79999999999986, 38.0
No.6196: 0.187958, 55.99999999999986, 38.0
No.6197: 0.186442, 56.19999999999986, 38.0
No.6198: 0.184792, 56.399999999999864, 38.0
No.6199: 0.183139, 56.59999999999986, 38.0
No.6200: 0.181394, 56.799999999999855, 38.0
No.6201: 0.179552, 56.99999999999986, 38.0
No.6202: 0.177631, 57.19999999999986, 38.0
No.6203: 0.17562, 57.39999999999986, 38.0
No.6204: 0.173585, 57.59999999999985, 38.0
No.6205: 0.171472, 57.799999999999855, 38.0
No.6206: 0.169257, 57.99999999999986, 38.0
No.6207: 0.16699, 58.199999999999854, 38.0
No.6208: 0.164555, 58.39999999999985, 38.0
No.6209: 0.16211, 58.59999999999985, 38.0
No.6210: 0.159542, 58.799999999999855, 38.0
No.6211: 0.156872, 58.99999999999985, 38.0
No.6212: 0.154137, 59.19999999999985, 38.0
No.6213: 0.151293, 59.39999999999985, 38.0
No.6214: 0.148293, 59.59999999999985, 38.0
No.6215: 0.145271, 59.79999999999985, 38.0
No.6216: 0.142035, 59.999999999999844, 38.0
No.6217: 0.138709, 60.19999999999985, 38.0
No.6218: 0.135245, 60.39999999999985, 38.0
No.6219: 0.131682, 60.599999999999845, 38.0
No.6220: 0.128045, 60.79999999999984, 38.0
No.6221: 0.124347, 60.999999999999844, 38.0
No.6222: 0.120683, 61.19999999999985, 38.0
No.6223: 0.116843, 61.39999999999984, 38.0
No.6224: 0.11289, 61.59999999999984, 38.0
No.6225: 0.108971, 61.79999999999984, 38.0
No.6226: 0.105097, 61.999999999999844, 38.0
No.6227: 0.101336, 62.19999999999984, 38.0
No.6228: 0.09766, 62.399999999999835, 38.0
No.6229: 0.094447, 62.59999999999984, 38.0
No.6230: 0.092312, 62.79999999999984, 38.0
No.6231: 0.09169, 62.99999999999984, 38.0
No.6232: 0.092599, 63.19999999999983, 38.0
No.6233: 0.094193, 63.399999999999835, 38.0
No.6234: 0.096672, 63.59999999999984, 38.0
No.6235: 0.099831, 63.799999999999834, 38.0
No.6236: 0.10341, 63.99999999999983, 38.0
No.6237: 0.107561, 64.19999999999983, 38.0
No.6238: 0.112529, 64.39999999999984, 38.0
No.6239: 0.118223, 64.59999999999982, 38.0
No.6240: 0.124362, 64.79999999999983, 38.0

No.6241: 0.124362, 17.0, 39.0
No.6242: 0.124362, 17.2, 39.0
No.6243: 0.124362, 17.4, 39.0
No.6244: 0.124362, 17.599999999999998, 39.0
No.6245: 0.180749, 17.799999999999997, 39.0
No.6246: 0.180749, 17.999999999999996, 39.0
No.6247: 0.180749, 18.199999999999996, 39.0
No.6248: 0.178385, 18.399999999999995, 39.0
No.6249: 0.177622, 18.599999999999994, 39.0
No.6250: 0.176844, 18.799999999999994, 39.0
No.6251: 0.17606, 18.999999999999993, 39.0
No.6252: 0.175313, 19.199999999999992, 39.0
No.6253: 0.174542, 19.39999999999999, 39.0
No.6254: 0.173797, 19.59999999999999, 39.0
No.6255: 0.173049, 19.79999999999999, 39.0
No.6256: 0.172348, 19.99999999999999, 39.0
No.6257: 0.171583, 20.19999999999999, 39.0
No.6258: 0.17086, 20.399999999999988, 39.0
No.6259: 0.170106, 20.599999999999987, 39.0
No.6260: 0.169424, 20.799999999999986, 39.0
No.6261: 0.168718, 20.999999999999986, 39.0
No.6262: 0.16802, 21.199999999999985, 39.0
No.6263: 0.167346, 21.399999999999984, 39.0
No.6264: 0.166633, 21.599999999999984, 39.0
No.6265: 0.165973, 21.799999999999983, 39.0
No.6266: 0.165332, 21.999999999999982, 39.0
No.6267: 0.164759, 22.19999999999998, 39.0
No.6268: 0.164155, 22.39999999999998, 39.0
No.6269: 0.163645, 22.59999999999998, 39.0
No.6270: 0.163071, 22.79999999999998, 39.0
No.6271: 0.1625, 22.99999999999998, 39.0
No.6272: 0.162019, 23.199999999999978, 39.0
No.6273: 0.161531, 23.399999999999977, 39.0
No.6274: 0.161055, 23.599999999999977, 39.0
No.6275: 0.160601, 23.799999999999976, 39.0
No.6276: 0.160186, 23.999999999999975, 39.0
No.6277: 0.159886, 24.199999999999974, 39.0
No.6278: 0.159539, 24.399999999999974, 39.0
No.6279: 0.159317, 24.599999999999973, 39.0
No.6280: 0.159141, 24.799999999999972, 39.0
No.6281: 0.159091, 24.99999999999997, 39.0
No.6282: 0.159144, 25.19999999999997, 39.0
No.6283: 0.15929, 25.39999999999997, 39.0
No.6284: 0.15962, 25.59999999999997, 39.0
No.6285: 0.160172, 25.79999999999997, 39.0
No.6286: 0.160887, 25.999999999999968, 39.0
No.6287: 0.16164, 26.199999999999967, 39.0
No.6288: 0.162353, 26.399999999999967, 39.0
No.6289: 0.163119, 26.599999999999966, 39.0
No.6290: 0.163822, 26.799999999999965, 39.0
No.6291: 0.164624, 26.999999999999964, 39.0
No.6292: 0.165352, 27.199999999999964, 39.0
No.6293: 0.166093, 27.399999999999963, 39.0
No.6294: 0.166815, 27.599999999999962, 39.0
No.6295: 0.167604, 27.79999999999996, 39.0
No.6296: 0.168354, 27.99999999999996, 39.0
No.6297: 0.169076, 28.19999999999996, 39.0
No.6298: 0.169851, 28.39999999999996, 39.0
No.6299: 0.170578, 28.59999999999996, 39.0
No.6300: 0.171347, 28.799999999999958, 39.0
No.6301: 0.172095, 28.999999999999957, 39.0
No.6302: 0.172829, 29.199999999999957, 39.0
No.6303: 0.173603, 29.399999999999956, 39.0
No.6304: 0.174359, 29.599999999999955, 39.0
No.6305: 0.175126, 29.799999999999955, 39.0
No.6306: 0.175878, 29.999999999999954, 39.0
No.6307: 0.17658, 30.199999999999953, 39.0
No.6308: 0.177362, 30.399999999999952, 39.0
No.6309: 0.178105, 30.59999999999995, 39.0
No.6310: 0.1788, 30.79999999999995, 39.0
No.6311: 0.179533, 30.99999999999995, 39.0
No.6312: 0.180237, 31.19999999999995, 39.0
No.6313: 0.180903, 31.39999999999995, 39.0
No.6314: 0.181644, 31.599999999999948, 39.0
No.6315: 0.18234, 31.799999999999947, 39.0
No.6316: 0.182982, 31.999999999999947, 39.0
No.6317: 0.183654, 32.199999999999946, 39.0
No.6318: 0.184324, 32.39999999999995, 39.0
No.6319: 0.184943, 32.599999999999945, 39.0
No.6320: 0.185631, 32.79999999999994, 39.0
No.6321: 0.186245, 32.99999999999994, 39.0
No.6322: 0.186886, 33.199999999999946, 39.0
No.6323: 0.18751, 33.39999999999994, 39.0
No.6324: 0.188081, 33.59999999999994, 39.0
No.6325: 0.188671, 33.79999999999994, 39.0
No.6326: 0.189254, 33.99999999999994, 39.0
No.6327: 0.189861, 34.19999999999994, 39.0
No.6328: 0.190422, 34.399999999999935, 39.0
No.6329: 0.190956, 34.59999999999994, 39.0
No.6330: 0.191527, 34.79999999999994, 39.0
No.6331: 0.192056, 34.999999999999936, 39.0
No.6332: 0.192605, 35.19999999999993, 39.0
No.6333: 0.193084, 35.399999999999935, 39.0
No.6334: 0.193598, 35.59999999999994, 39.0
No.6335: 0.194094, 35.79999999999993, 39.0
No.6336: 0.194579, 35.99999999999993, 39.0
No.6337: 0.195041, 36.19999999999993, 39.0
No.6338: 0.195521, 36.399999999999935, 39.0
No.6339: 0.195967, 36.59999999999993, 39.0
No.6340: 0.19644, 36.799999999999926, 39.0
No.6341: 0.196867, 36.99999999999993, 39.0
No.6342: 0.19726, 37.19999999999993, 39.0
No.6343: 0.197701, 37.39999999999993, 39.0
No.6344: 0.198172, 37.59999999999992, 39.0
No.6345: 0.198505, 37.799999999999926, 39.0
No.6346: 0.198962, 37.99999999999993, 39.0
No.6347: 0.199337, 38.199999999999925, 39.0
No.6348: 0.19971, 38.39999999999992, 39.0
No.6349: 0.200109, 38.59999999999992, 39.0
No.6350: 0.200479, 38.799999999999926, 39.0
No.6351: 0.200835, 38.99999999999992, 39.0
No.6352: 0.201186, 39.19999999999992, 39.0
No.6353: 0.201503, 39.39999999999992, 39.0
No.6354: 0.201863, 39.59999999999992, 39.0
No.6355: 0.202198, 39.79999999999992, 39.0
No.6356: 0.202465, 39.999999999999915, 39.0
No.6357: 0.202736, 40.19999999999992, 39.0
No.6358: 0.203016, 40.39999999999992, 39.0
No.6359: 0.203343, 40.599999999999916, 39.0
No.6360: 0.203534, 40.79999999999991, 39.0
No.6361: 0.203786, 40.999999999999915, 39.0
No.6362: 0.204013, 41.19999999999992, 39.0
No.6363: 0.204263, 41.39999999999991, 39.0
No.6364: 0.204478, 41.59999999999991, 39.0
No.6365: 0.204693, 41.79999999999991, 39.0
No.6366: 0.204883, 41.999999999999915, 39.0
No.6367: 0.20507, 42.19999999999991, 39.0
No.6368: 0.205253, 42.399999999999906, 39.0
No.6369: 0.205454, 42.59999999999991, 39.0
No.6370: 0.2056, 42.79999999999991, 39.0
No.6371: 0.205766, 42.99999999999991, 39.0
No.6372: 0.205922, 43.1999999999999, 39.0
No.6373: 0.206038, 43.399999999999906, 39.0
No.6374: 0.206188, 43.59999999999991, 39.0
No.6375: 0.206344, 43.799999999999905, 39.0
No.6376: 0.206425, 43.9999999999999, 39.0
No.6377: 0.206554, 44.1999999999999, 39.0
No.6378: 0.206689, 44.399999999999906, 39.0
No.6379: 0.206747, 44.5999999999999, 39.0
No.6380: 0.206827, 44.7999999999999, 39.0
No.6381: 0.206952, 44.9999999999999, 39.0
No.6382: 0.207046, 45.1999999999999, 39.0
No.6383: 0.2071, 45.3999999999999, 39.0
No.6384: 0.20718, 45.599999999999895, 39.0
No.6385: 0.207231, 45.7999999999999, 39.0
No.6386: 0.207249, 45.9999999999999, 39.0
No.6387: 0.207257, 46.199999999999896, 39.0
No.6388: 0.20732, 46.39999999999989, 39.0
No.6389: 0.207352, 46.599999999999895, 39.0
No.6390: 0.207355, 46.7999999999999, 39.0
No.6391: 0.20734, 46.99999999999989, 39.0
No.6392: 0.207342, 47.19999999999989, 39.0
No.6393: 0.207356, 47.39999999999989, 39.0
No.6394: 0.207312, 47.599999999999895, 39.0
No.6395: 0.207275, 47.79999999999989, 39.0
No.6396: 0.207209, 47.999999999999886, 39.0
No.6397: 0.207192, 48.19999999999989, 39.0
No.6398: 0.207063, 48.39999999999989, 39.0
No.6399: 0.207005, 48.59999999999989, 39.0
No.6400: 0.206919, 48.79999999999988, 39.0
No.6401: 0.206785, 48.999999999999886, 39.0
No.6402: 0.206669, 49.19999999999989, 39.0
No.6403: 0.206539, 49.399999999999885, 39.0
No.6404: 0.20637, 49.59999999999988, 39.0
No.6405: 0.206224, 49.79999999999988, 39.0
No.6406: 0.205975, 49.999999999999886, 39.0
No.6407: 0.205794, 50.19999999999988, 39.0
No.6408: 0.205542, 50.39999999999988, 39.0
No.6409: 0.205272, 50.59999999999988, 39.0
No.6410: 0.204983, 50.79999999999988, 39.0
No.6411: 0.204707, 50.99999999999988, 39.0
No.6412: 0.204363, 51.199999999999875, 39.0
No.6413: 0.203997, 51.39999999999988, 39.0
No.6414: 0.203611, 51.59999999999988, 39.0
No.6415: 0.203219, 51.799999999999876, 39.0
No.6416: 0.202773, 51.99999999999987, 39.0
No.6417: 0.202293, 52.199999999999875, 39.0
No.6418: 0.201783, 52.39999999999988, 39.0
No.6419: 0.201235, 52.59999999999987, 39.0
No.6420: 0.200656, 52.79999999999987, 39.0
No.6421: 0.200034, 52.99999999999987, 39.0
No.6422: 0.199384, 53.199999999999875, 39.0
No.6423: 0.19869, 53.39999999999987, 39.0
No.6424: 0.197889, 53.599999999999866, 39.0
No.6425: 0.197103, 53.79999999999987, 39.0
No.6426: 0.196304, 53.99999999999987, 39.0
No.6427: 0.195392, 54.19999999999987, 39.0
No.6428: 0.194443, 54.399999999999864, 39.0
No.6429: 0.193439, 54.599999999999866, 39.0
No.6430: 0.1924, 54.79999999999987, 39.0
No.6431: 0.191279, 54.999999999999865, 39.0
No.6432: 0.190108, 55.19999999999986, 39.0
No.6433: 0.18887, 55.399999999999864, 39.0
No.6434: 0.187516, 55.599999999999866, 39.0
No.6435: 0.186151, 55.79999999999986, 39.0
No.6436: 0.184719, 55.99999999999986, 39.0
No.6437: 0.183179, 56.19999999999986, 39.0
No.6438: 0.181569, 56.399999999999864, 39.0
No.6439: 0.17992, 56.59999999999986, 39.0
No.6440: 0.178118, 56.799999999999855, 39.0
No.6441: 0.176331, 56.99999999999986, 39.0
No.6442: 0.174426, 57.19999999999986, 39.0
No.6443: 0.172475, 57.39999999999986, 39.0
No.6444: 0.170476, 57.59999999999985, 39.0
No.6445: 0.168317, 57.799999999999855, 39.0
No.6446: 0.166149, 57.99999999999986, 39.0
No.6447: 0.163894, 58.199999999999854, 39.0
No.6448: 0.161475, 58.39999999999985, 39.0
No.6449: 0.159033, 58.59999999999985, 39.0
No.6450: 0.156432, 58.799999999999855, 39.0
No.6451: 0.153818, 58.99999999999985, 39.0
No.6452: 0.151039, 59.19999999999985, 39.0
No.6453: 0.148199, 59.39999999999985, 39.0
No.6454: 0.145243, 59.59999999999985, 39.0
No.6455: 0.142161, 59.79999999999985, 39.0
No.6456: 0.138945, 59.999999999999844, 39.0
No.6457: 0.135583, 60.19999999999985, 39.0
No.6458: 0.132128, 60.39999999999985, 39.0
No.6459: 0.128571, 60.599999999999845, 39.0
No.6460: 0.125027, 60.79999999999984, 39.0
No.6461: 0.121436, 60.999999999999844, 39.0
No.6462: 0.117755, 61.19999999999985, 39.0
No.6463: 0.113926, 61.39999999999984, 39.0
No.6464: 0.110072, 61.59999999999984, 39.0
No.6465: 0.106291, 61.79999999999984, 39.0
No.6466: 0.102639, 61.999999999999844, 39.0
No.6467: 0.099063, 62.19999999999984, 39.0
No.6468: 0.095748, 62.399999999999835, 39.0
No.6469: 0.093378, 62.59999999999984, 39.0
No.6470: 0.092264, 62.79999999999984, 39.0
No.6471: 0.092892, 62.99999999999984, 39.0
No.6472: 0.09424, 63.19999999999983, 39.0
No.6473: 0.096374, 63.399999999999835, 39.0
No.6474: 0.099204, 63.59999999999984, 39.0
No.6475: 0.102618, 63.799999999999834, 39.0
No.6476: 0.106526, 63.99999999999983, 39.0
No.6477: 0.110893, 64.19999999999983, 39.0
No.6478: 0.116254, 64.39999999999984, 39.0
No.6479: 0.122013, 64.59999999999982, 39.0
No.6480: 0.128008, 64.79999999999983, 39.0

No.6481: 0.128008, 17.0, 40.0
No.6482: 0.128008, 17.2, 40.0
No.6483: 0.128008, 17.4, 40.0
No.6484: 0.128008, 17.599999999999998, 40.0
No.6485: 0.128008, 17.799999999999997, 40.0
No.6486: 0.128008, 17.999999999999996, 40.0
No.6487: 0.128008, 18.199999999999996, 40.0
No.6488: 0.177261, 18.399999999999995, 40.0
No.6489: 0.177261, 18.599999999999994, 40.0
No.6490: 0.17569, 18.799999999999994, 40.0
No.6491: 0.17492, 18.999999999999993, 40.0
No.6492: 0.174129, 19.199999999999992, 40.0
No.6493: 0.173387, 19.39999999999999, 40.0
No.6494: 0.172624, 19.59999999999999, 40.0
No.6495: 0.171871, 19.79999999999999, 40.0
No.6496: 0.171098, 19.99999999999999, 40.0
No.6497: 0.170389, 20.19999999999999, 40.0
No.6498: 0.169635, 20.399999999999988, 40.0
No.6499: 0.168928, 20.599999999999987, 40.0
No.6500: 0.168232, 20.799999999999986, 40.0
No.6501: 0.167473, 20.999999999999986, 40.0
No.6502: 0.166791, 21.199999999999985, 40.0
No.6503: 0.16611, 21.399999999999984, 40.0
No.6504: 0.165409, 21.599999999999984, 40.0
No.6505: 0.164729, 21.799999999999983, 40.0
No.6506: 0.164036, 21.999999999999982, 40.0
No.6507: 0.163328, 22.19999999999998, 40.0
