#No.: ETA value [eV], r0, sigma
No.1373: 0.181361, 6.200000000000004, 5.800000000000003
No.1374: 0.186505, 6.300000000000004, 5.800000000000003
No.1375: 0.191998, 6.400000000000004, 5.800000000000003
No.1376: 0.198197, 6.5000000000000036, 5.800000000000003
No.1377: 0.205108, 6.600000000000004, 5.800000000000003
No.1378: 0.212391, 6.700000000000005, 5.800000000000003
No.1379: 0.219956, 6.800000000000004, 5.800000000000003
No.1380: 0.22786, 6.900000000000004, 5.800000000000003
No.1381: 0.236028, 7.000000000000004, 5.800000000000003
No.1382: 0.244566, 7.100000000000005, 5.800000000000003
No.1383: 0.253594, 7.200000000000005, 5.800000000000003
No.1384: 0.262993, 7.300000000000004, 5.800000000000003
No.1385: 0.273093, 7.400000000000005, 5.800000000000003
No.1386: 0.283825, 7.500000000000005, 5.800000000000003
No.1387: 0.29311, 7.600000000000005, 5.800000000000003
No.1388: 0.301055, 7.700000000000005, 5.800000000000003
No.1389: 0.308435, 7.800000000000005, 5.800000000000003
No.1390: 0.315865, 7.900000000000006, 5.800000000000003
No.1391: 0.315631, 8.000000000000005, 5.800000000000003
No.1392: 0.314496, 8.100000000000005, 5.800000000000003
No.1393: 0.315793, 8.200000000000006, 5.800000000000003
No.1394: 0.320905, 8.300000000000006, 5.800000000000003
No.1395: 0.325809, 8.400000000000006, 5.800000000000003
No.1396: 0.332193, 8.500000000000005, 5.800000000000003
No.1397: 0.34098, 8.600000000000005, 5.800000000000003
No.1398: 0.350704, 8.700000000000006, 5.800000000000003
No.1399: 0.360609, 8.800000000000006, 5.800000000000003
No.1400: 0.371341, 8.900000000000006, 5.800000000000003

No.1401: 1.844909, 2.0, 6.0000000000000036
No.1402: 1.842579, 2.1, 6.0000000000000036
No.1403: 1.800104, 2.2, 6.0000000000000036
No.1404: 1.736907, 2.3000000000000003, 6.0000000000000036
No.1405: 1.665596, 2.4000000000000004, 6.0000000000000036
No.1406: 1.574827, 2.5000000000000004, 6.0000000000000036
No.1407: 1.460454, 2.6000000000000005, 6.0000000000000036
No.1408: 1.146566, 2.7000000000000006, 6.0000000000000036
No.1409: 0.907615, 2.8000000000000007, 6.0000000000000036
No.1410: 0.67655, 2.900000000000001, 6.0000000000000036
No.1411: 0.541772, 3.000000000000001, 6.0000000000000036
No.1412: 0.468565, 3.100000000000001, 6.0000000000000036
No.1413: 0.420613, 3.200000000000001, 6.0000000000000036
No.1414: 0.400481, 3.300000000000001, 6.0000000000000036
No.1415: 0.385728, 3.4000000000000012, 6.0000000000000036
No.1416: 0.372658, 3.5000000000000013, 6.0000000000000036
No.1417: 0.359411, 3.6000000000000014, 6.0000000000000036
No.1418: 0.345262, 3.7000000000000015, 6.0000000000000036
No.1419: 0.3307, 3.8000000000000016, 6.0000000000000036
No.1420: 0.315992, 3.9000000000000017, 6.0000000000000036
No.1421: 0.298418, 4.000000000000002, 6.0000000000000036
No.1422: 0.279718, 4.100000000000001, 6.0000000000000036
No.1423: 0.262583, 4.200000000000002, 6.0000000000000036
No.1424: 0.247329, 4.3000000000000025, 6.0000000000000036
No.1425: 0.234696, 4.400000000000002, 6.0000000000000036
No.1426: 0.225218, 4.500000000000002, 6.0000000000000036
No.1427: 0.235888, 4.600000000000002, 6.0000000000000036
No.1428: 0.249922, 4.700000000000003, 6.0000000000000036
No.1429: 0.26733, 4.8000000000000025, 6.0000000000000036
No.1430: 0.244431, 4.900000000000002, 6.0000000000000036
No.1431: 0.220438, 5.000000000000003, 6.0000000000000036
No.1432: 0.202537, 5.100000000000003, 6.0000000000000036
No.1433: 0.189887, 5.200000000000003, 6.0000000000000036
No.1434: 0.180738, 5.3000000000000025, 6.0000000000000036
No.1435: 0.174303, 5.400000000000003, 6.0000000000000036
No.1436: 0.169682, 5.5000000000000036, 6.0000000000000036
No.1437: 0.166783, 5.600000000000003, 6.0000000000000036
No.1438: 0.166659, 5.700000000000003, 6.0000000000000036
No.1439: 0.168357, 5.800000000000003, 6.0000000000000036
No.1440: 0.171017, 5.900000000000004, 6.0000000000000036
No.1441: 0.174142, 6.0000000000000036, 6.0000000000000036
No.1442: 0.177425, 6.100000000000003, 6.0000000000000036
No.1443: 0.182342, 6.200000000000004, 6.0000000000000036
No.1444: 0.187732, 6.300000000000004, 6.0000000000000036
No.1445: 0.19349, 6.400000000000004, 6.0000000000000036
No.1446: 0.200132, 6.5000000000000036, 6.0000000000000036
No.1447: 0.207339, 6.600000000000004, 6.0000000000000036
No.1448: 0.214983, 6.700000000000005, 6.0000000000000036
No.1449: 0.222937, 6.800000000000004, 6.0000000000000036
No.1450: 0.23114, 6.900000000000004, 6.0000000000000036
No.1451: 0.239645, 7.000000000000004, 6.0000000000000036
No.1452: 0.24861, 7.100000000000005, 6.0000000000000036
No.1453: 0.257845, 7.200000000000005, 6.0000000000000036
No.1454: 0.267782, 7.300000000000004, 6.0000000000000036
No.1455: 0.278449, 7.400000000000005, 6.0000000000000036
No.1456: 0.28895, 7.500000000000005, 6.0000000000000036
No.1457: 0.297473, 7.600000000000005, 6.0000000000000036
No.1458: 0.305216, 7.700000000000005, 6.0000000000000036
No.1459: 0.312576, 7.800000000000005, 6.0000000000000036
No.1460: 0.31637, 7.900000000000006, 6.0000000000000036
No.1461: 0.314783, 8.000000000000005, 6.0000000000000036
No.1462: 0.314298, 8.100000000000005, 6.0000000000000036
No.1463: 0.319369, 8.200000000000006, 6.0000000000000036
No.1464: 0.324236, 8.300000000000006, 6.0000000000000036
No.1465: 0.330777, 8.400000000000006, 6.0000000000000036
No.1466: 0.339929, 8.500000000000005, 6.0000000000000036
No.1467: 0.349778, 8.600000000000005, 6.0000000000000036
No.1468: 0.360068, 8.700000000000006, 6.0000000000000036
No.1469: 0.37091, 8.800000000000006, 6.0000000000000036
No.1470: 0.363034, 8.900000000000006, 6.0000000000000036

No.1471: 1.838291, 2.0, 6.200000000000004
No.1472: 1.847079, 2.1, 6.200000000000004
No.1473: 1.80989, 2.2, 6.200000000000004
No.1474: 1.750459, 2.3000000000000003, 6.200000000000004
No.1475: 1.680917, 2.4000000000000004, 6.200000000000004
No.1476: 1.59288, 2.5000000000000004, 6.200000000000004
No.1477: 1.479296, 2.6000000000000005, 6.200000000000004
No.1478: 1.184342, 2.7000000000000006, 6.200000000000004
No.1479: 0.930005, 2.8000000000000007, 6.200000000000004
No.1480: 0.694949, 2.900000000000001, 6.200000000000004
No.1481: 0.545464, 3.000000000000001, 6.200000000000004
No.1482: 0.47017, 3.100000000000001, 6.200000000000004
No.1483: 0.418309, 3.200000000000001, 6.200000000000004
No.1484: 0.398002, 3.300000000000001, 6.200000000000004
No.1485: 0.383924, 3.4000000000000012, 6.200000000000004
No.1486: 0.371791, 3.5000000000000013, 6.200000000000004
No.1487: 0.359448, 3.6000000000000014, 6.200000000000004
No.1488: 0.34617, 3.7000000000000015, 6.200000000000004
No.1489: 0.331923, 3.8000000000000016, 6.200000000000004
No.1490: 0.317344, 3.9000000000000017, 6.200000000000004
No.1491: 0.299509, 4.000000000000002, 6.200000000000004
No.1492: 0.28032, 4.100000000000001, 6.200000000000004
No.1493: 0.262579, 4.200000000000002, 6.200000000000004
No.1494: 0.246887, 4.3000000000000025, 6.200000000000004
No.1495: 0.23378, 4.400000000000002, 6.200000000000004
No.1496: 0.224181, 4.500000000000002, 6.200000000000004
No.1497: 0.234734, 4.600000000000002, 6.200000000000004
No.1498: 0.248701, 4.700000000000003, 6.200000000000004
No.1499: 0.266296, 4.8000000000000025, 6.200000000000004
No.1500: 0.242095, 4.900000000000002, 6.200000000000004
No.1501: 0.218024, 5.000000000000003, 6.200000000000004
No.1502: 0.200418, 5.100000000000003, 6.200000000000004
No.1503: 0.187918, 5.200000000000003, 6.200000000000004
No.1504: 0.178969, 5.3000000000000025, 6.200000000000004
No.1505: 0.172537, 5.400000000000003, 6.200000000000004
No.1506: 0.168032, 5.5000000000000036, 6.200000000000004
No.1507: 0.165441, 5.600000000000003, 6.200000000000004
No.1508: 0.165811, 5.700000000000003, 6.200000000000004
No.1509: 0.16799, 5.800000000000003, 6.200000000000004
No.1510: 0.170932, 5.900000000000004, 6.200000000000004
No.1511: 0.174251, 6.0000000000000036, 6.200000000000004
No.1512: 0.177822, 6.100000000000003, 6.200000000000004
No.1513: 0.183313, 6.200000000000004, 6.200000000000004
No.1514: 0.188909, 6.300000000000004, 6.200000000000004
No.1515: 0.195089, 6.400000000000004, 6.200000000000004
No.1516: 0.20217, 6.5000000000000036, 6.200000000000004
No.1517: 0.209744, 6.600000000000004, 6.200000000000004
No.1518: 0.217673, 6.700000000000005, 6.200000000000004
No.1519: 0.225885, 6.800000000000004, 6.200000000000004
No.1520: 0.234376, 6.900000000000004, 6.200000000000004
No.1521: 0.243251, 7.000000000000004, 6.200000000000004
No.1522: 0.252559, 7.100000000000005, 6.200000000000004
No.1523: 0.262286, 7.200000000000005, 6.200000000000004
No.1524: 0.272697, 7.300000000000004, 6.200000000000004
No.1525: 0.283901, 7.400000000000005, 6.200000000000004
No.1526: 0.293474, 7.500000000000005, 6.200000000000004
No.1527: 0.301518, 7.600000000000005, 6.200000000000004
No.1528: 0.308996, 7.700000000000005, 6.200000000000004
No.1529: 0.316612, 7.800000000000005, 6.200000000000004
No.1530: 0.315541, 7.900000000000006, 6.200000000000004
No.1531: 0.314171, 8.000000000000005, 6.200000000000004
No.1532: 0.31745, 8.100000000000005, 6.200000000000004
No.1533: 0.323297, 8.200000000000006, 6.200000000000004
No.1534: 0.328685, 8.300000000000006, 6.200000000000004
No.1535: 0.338068, 8.400000000000006, 6.200000000000004
No.1536: 0.348047, 8.500000000000005, 6.200000000000004
No.1537: 0.358747, 8.600000000000005, 6.200000000000004
No.1538: 0.369517, 8.700000000000006, 6.200000000000004
No.1539: 0.363169, 8.800000000000006, 6.200000000000004
No.1540: 0.371067, 8.900000000000006, 6.200000000000004

No.1541: 1.833162, 2.0, 6.400000000000004
No.1542: 1.849595, 2.1, 6.400000000000004
No.1543: 1.81752, 2.2, 6.400000000000004
No.1544: 1.762209, 2.3000000000000003, 6.400000000000004
No.1545: 1.695144, 2.4000000000000004, 6.400000000000004
No.1546: 1.610224, 2.5000000000000004, 6.400000000000004
No.1547: 1.498323, 2.6000000000000005, 6.400000000000004
No.1548: 1.221336, 2.7000000000000006, 6.400000000000004
No.1549: 0.952273, 2.8000000000000007, 6.400000000000004
No.1550: 0.714101, 2.900000000000001, 6.400000000000004
No.1551: 0.549993, 3.000000000000001, 6.400000000000004
No.1552: 0.472338, 3.100000000000001, 6.400000000000004
No.1553: 0.416156, 3.200000000000001, 6.400000000000004
No.1554: 0.395396, 3.300000000000001, 6.400000000000004
No.1555: 0.381815, 3.4000000000000012, 6.400000000000004
No.1556: 0.370615, 3.5000000000000013, 6.400000000000004
No.1557: 0.359159, 3.6000000000000014, 6.400000000000004
No.1558: 0.346636, 3.7000000000000015, 6.400000000000004
No.1559: 0.333126, 3.8000000000000016, 6.400000000000004
No.1560: 0.318504, 3.9000000000000017, 6.400000000000004
No.1561: 0.300666, 4.000000000000002, 6.400000000000004
No.1562: 0.281055, 4.100000000000001, 6.400000000000004
No.1563: 0.262877, 4.200000000000002, 6.400000000000004
No.1564: 0.246604, 4.3000000000000025, 6.400000000000004
No.1565: 0.233073, 4.400000000000002, 6.400000000000004
No.1566: 0.223265, 4.500000000000002, 6.400000000000004
No.1567: 0.233492, 4.600000000000002, 6.400000000000004
No.1568: 0.247376, 4.700000000000003, 6.400000000000004
No.1569: 0.265024, 4.8000000000000025, 6.400000000000004
No.1570: 0.240082, 4.900000000000002, 6.400000000000004
No.1571: 0.216056, 5.000000000000003, 6.400000000000004
No.1572: 0.19879, 5.100000000000003, 6.400000000000004
No.1573: 0.186372, 5.200000000000003, 6.400000000000004
No.1574: 0.1774, 5.3000000000000025, 6.400000000000004
No.1575: 0.171035, 5.400000000000003, 6.400000000000004
No.1576: 0.166596, 5.5000000000000036, 6.400000000000004
No.1577: 0.16448, 5.600000000000003, 6.400000000000004
No.1578: 0.165341, 5.700000000000003, 6.400000000000004
No.1579: 0.16778, 5.800000000000003, 6.400000000000004
No.1580: 0.170907, 5.900000000000004, 6.400000000000004
No.1581: 0.174273, 6.0000000000000036, 6.400000000000004
No.1582: 0.178643, 6.100000000000003, 6.400000000000004
No.1583: 0.184265, 6.200000000000004, 6.400000000000004
No.1584: 0.190107, 6.300000000000004, 6.400000000000004
No.1585: 0.196765, 6.400000000000004, 6.400000000000004
No.1586: 0.204204, 6.5000000000000036, 6.400000000000004
No.1587: 0.212103, 6.600000000000004, 6.400000000000004
No.1588: 0.220345, 6.700000000000005, 6.400000000000004
No.1589: 0.228904, 6.800000000000004, 6.400000000000004
No.1590: 0.237681, 6.900000000000004, 6.400000000000004
No.1591: 0.246948, 7.000000000000004, 6.400000000000004
No.1592: 0.256539, 7.100000000000005, 6.400000000000004
No.1593: 0.266742, 7.200000000000005, 6.400000000000004
No.1594: 0.277664, 7.300000000000004, 6.400000000000004
No.1595: 0.288718, 7.400000000000005, 6.400000000000004
No.1596: 0.297527, 7.500000000000005, 6.400000000000004
No.1597: 0.305388, 7.600000000000005, 6.400000000000004
No.1598: 0.312801, 7.700000000000005, 6.400000000000004
No.1599: 0.316556, 7.800000000000005, 6.400000000000004
No.1600: 0.314859, 7.900000000000006, 6.400000000000004
No.1601: 0.315411, 8.000000000000005, 6.400000000000004
No.1602: 0.320325, 8.100000000000005, 6.400000000000004
No.1603: 0.326041, 8.200000000000006, 6.400000000000004
No.1604: 0.335348, 8.300000000000006, 6.400000000000004
No.1605: 0.345461, 8.400000000000006, 6.400000000000004
No.1606: 0.356536, 8.500000000000005, 6.400000000000004
No.1607: 0.356536, 8.600000000000005, 6.400000000000004
No.1608: 0.364955, 8.700000000000006, 6.400000000000004
No.1609: 0.367631, 8.800000000000006, 6.400000000000004
No.1610: 0.39724, 8.900000000000006, 6.400000000000004

No.1611: 1.829591, 2.0, 6.600000000000004
No.1612: 1.851147, 2.1, 6.600000000000004
No.1613: 1.823305, 2.2, 6.600000000000004
No.1614: 1.771926, 2.3000000000000003, 6.600000000000004
No.1615: 1.708077, 2.4000000000000004, 6.600000000000004
No.1616: 1.62681, 2.5000000000000004, 6.600000000000004
No.1617: 1.517334, 2.6000000000000005, 6.600000000000004
No.1618: 1.257858, 2.7000000000000006, 6.600000000000004
No.1619: 0.974549, 2.8000000000000007, 6.600000000000004
No.1620: 0.733898, 2.900000000000001, 6.600000000000004
No.1621: 0.555367, 3.000000000000001, 6.600000000000004
No.1622: 0.475026, 3.100000000000001, 6.600000000000004
No.1623: 0.414251, 3.200000000000001, 6.600000000000004
No.1624: 0.392643, 3.300000000000001, 6.600000000000004
No.1625: 0.379534, 3.4000000000000012, 6.600000000000004
No.1626: 0.369094, 3.5000000000000013, 6.600000000000004
No.1627: 0.358574, 3.6000000000000014, 6.600000000000004
No.1628: 0.346983, 3.7000000000000015, 6.600000000000004
No.1629: 0.334137, 3.8000000000000016, 6.600000000000004
No.1630: 0.319463, 3.9000000000000017, 6.600000000000004
No.1631: 0.301806, 4.000000000000002, 6.600000000000004
No.1632: 0.281867, 4.100000000000001, 6.600000000000004
No.1633: 0.26321, 4.200000000000002, 6.600000000000004
No.1634: 0.246482, 4.3000000000000025, 6.600000000000004
No.1635: 0.232554, 4.400000000000002, 6.600000000000004
No.1636: 0.222331, 4.500000000000002, 6.600000000000004
No.1637: 0.232319, 4.600000000000002, 6.600000000000004
No.1638: 0.245936, 4.700000000000003, 6.600000000000004
No.1639: 0.263423, 4.8000000000000025, 6.600000000000004
No.1640: 0.238413, 4.900000000000002, 6.600000000000004
No.1641: 0.214509, 5.000000000000003, 6.600000000000004
No.1642: 0.197428, 5.100000000000003, 6.600000000000004
No.1643: 0.185108, 5.200000000000003, 6.600000000000004
No.1644: 0.176174, 5.3000000000000025, 6.600000000000004
No.1645: 0.169765, 5.400000000000003, 6.600000000000004
No.1646: 0.165357, 5.5000000000000036, 6.600000000000004
No.1647: 0.163761, 5.600000000000003, 6.600000000000004
No.1648: 0.164975, 5.700000000000003, 6.600000000000004
No.1649: 0.167677, 5.800000000000003, 6.600000000000004
No.1650: 0.170902, 5.900000000000004, 6.600000000000004
No.1651: 0.174457, 6.0000000000000036, 6.600000000000004
No.1652: 0.179424, 6.100000000000003, 6.600000000000004
No.1653: 0.185187, 6.200000000000004, 6.600000000000004
No.1654: 0.191327, 6.300000000000004, 6.600000000000004
No.1655: 0.198458, 6.400000000000004, 6.600000000000004
No.1656: 0.206199, 6.5000000000000036, 6.600000000000004
No.1657: 0.214509, 6.600000000000004, 6.600000000000004
No.1658: 0.223025, 6.700000000000005, 6.600000000000004
No.1659: 0.231807, 6.800000000000004, 6.600000000000004
No.1660: 0.240947, 6.900000000000004, 6.600000000000004
No.1661: 0.250565, 7.000000000000004, 6.600000000000004
No.1662: 0.260573, 7.100000000000005, 6.600000000000004
No.1663: 0.271233, 7.200000000000005, 6.600000000000004
No.1664: 0.282725, 7.300000000000004, 6.600000000000004
No.1665: 0.292969, 7.400000000000005, 6.600000000000004
No.1666: 0.301353, 7.500000000000005, 6.600000000000004
No.1667: 0.308919, 7.600000000000005, 6.600000000000004
No.1668: 0.316567, 7.700000000000005, 6.600000000000004
No.1669: 0.315827, 7.800000000000005, 6.600000000000004
No.1670: 0.314087, 7.900000000000006, 6.600000000000004
No.1671: 0.318259, 8.000000000000005, 6.600000000000004
No.1672: 0.323603, 8.100000000000005, 6.600000000000004
No.1673: 0.331853, 8.200000000000006, 6.600000000000004
No.1674: 0.342479, 8.300000000000006, 6.600000000000004
No.1675: 0.353529, 8.400000000000006, 6.600000000000004
No.1676: 0.364741, 8.500000000000005, 6.600000000000004
No.1677: 0.37023, 8.600000000000005, 6.600000000000004
No.1678: 0.36327, 8.700000000000006, 6.600000000000004
No.1679: 0.389575, 8.800000000000006, 6.600000000000004
No.1680: 0.434482, 8.900000000000006, 6.600000000000004

No.1681: 1.827126, 2.0, 6.800000000000004
No.1682: 1.851697, 2.1, 6.800000000000004
No.1683: 1.8273, 2.2, 6.800000000000004
No.1684: 1.779693, 2.3000000000000003, 6.800000000000004
No.1685: 1.719447, 2.4000000000000004, 6.800000000000004
No.1686: 1.642217, 2.5000000000000004, 6.800000000000004
No.1687: 1.53609, 2.6000000000000005, 6.800000000000004
No.1688: 1.293932, 2.7000000000000006, 6.800000000000004
No.1689: 0.996737, 2.8000000000000007, 6.800000000000004
No.1690: 0.754499, 2.900000000000001, 6.800000000000004
No.1691: 0.564287, 3.000000000000001, 6.800000000000004
No.1692: 0.477714, 3.100000000000001, 6.800000000000004
No.1693: 0.412763, 3.200000000000001, 6.800000000000004
No.1694: 0.390005, 3.300000000000001, 6.800000000000004
No.1695: 0.377039, 3.4000000000000012, 6.800000000000004
No.1696: 0.367402, 3.5000000000000013, 6.800000000000004
No.1697: 0.357838, 3.6000000000000014, 6.800000000000004
No.1698: 0.347053, 3.7000000000000015, 6.800000000000004
No.1699: 0.334858, 3.8000000000000016, 6.800000000000004
No.1700: 0.320406, 3.9000000000000017, 6.800000000000004
No.1701: 0.302923, 4.000000000000002, 6.800000000000004
